FECHA (YYMMDD),no2,station,o3,nox,mp10,no,mp2.5,dirviento,tamb,so2,velviento,hrel,co
12/14/2016,3.61353,hualqui,12.1514,5.54794,43.2734,1.85606,14.123,75.975,9.5825,,0.243997,84.575,
12/15/2016,2.54513,hualqui,15.5187,4.24635,39.1868,1.63788,17.649,80.8287,11.5225,,0.395608,92.175,
12/16/2016,3.04212,hualqui,15.2003,4.04264,24.348,1.17626,12.0678,216.288,13.805,,0.594535,82.625,
12/17/2016,2.64675,hualqui,,4.82273,23.1342,2.30291,7.51283,74.1884,12.3975,,0.144084,90.425,
12/18/2016,10.179,hualqui,,11.8763,24.5463,1.85378,10.2189,125.973,11.0225,0.774756,0.124865,88.7,
12/19/2016,16.5787,hualqui,,18.8518,29.7192,2.27314,6.95065,78.8892,10.99,1.1541,0.553579,92.425,
12/20/2016,7.43933,hualqui,,9.09114,19.1639,1.83426,7.04964,238.605,13.62,2.60471,0.281184,72.2025,
12/21/2016,1.69891,hualqui,,2.64205,15.5621,1.1622,5.9159,170.481,13.2475,0.450816,0.174581,93.575,
12/22/2016,2.52448,hualqui,8.4915,3.87205,25.5138,1.62178,8.47432,144.411,10.665,0.514117,0.211138,73.7526,
12/23/2016,2.62331,hualqui,9.75249,3.72337,22.4359,1.35143,6.8028,104.968,10.1975,0.82196,0.0906423,84.25,
12/24/2016,1.40138,hualqui,9.5555,2.28678,18.0418,1.35601,8.62683,121.199,11.2,0.488801,0.116838,84.45,
12/25/2016,1.22409,hualqui,8.42815,1.58792,11.5463,1.04648,5.83057,85.5416,14.0525,0.191978,0.741509,84.575,
12/26/2016,2.43142,hualqui,,3.33714,12.2322,1.36088,6.99505,78.8755,10.1425,,0.182909,93.725,
12/27/2016,2.03281,hualqui,,3.33024,14.6777,1.83867,,96.5833,10.515,0.215452,0.170064,92.5,
12/28/2016,2.04546,hualqui,,3.74152,21.0273,1.86701,9.4922,82.4426,13.2025,,0.199498,91.1,
12/29/2016,10.4722,hualqui,13.8038,11.5595,14.798,1.31007,18.8622,149.411,15.455,,0.555299,87.425,
12/30/2016,19.5816,hualqui,7.14333,21.9358,11.6657,2.35414,4.88863,107.202,16.0825,,0.242729,84.575,
12/31/2016,18.9861,hualqui,6.75388,20.9225,15.5834,1.93634,5.65092,228.225,16.09,0.279362,1.05601,80.485,
1/1/2017,19.8696,hualqui,7.5805,23.2408,24.2,3.37113,9.36037,75.5261,11.115,1.0696,0.0985672,92.075,
1/2/2017,20.2635,hualqui,6.71478,23.2943,20.7083,3.03082,7.91133,65.6877,10.9675,1.02992,0.20983,90.625,
1/3/2017,18.6266,hualqui,8.22472,20.4535,23.8333,1.82694,7.31683,164.871,14.4525,1.00796,0.0744067,87.5,
1/4/2017,7.59221,hualqui,6.73538,9.5316,22.3333,1.84046,6.94752,89.2039,8.60249,1.16958,0.308199,89.675,
1/5/2017,5.03995,hualqui,8.4888,7.39293,32.1042,2.35756,9.20177,182.34,11.0225,2.0074,0.16452,77.355,
1/6/2017,4.61315,hualqui,8.99586,7.47598,25.6667,2.78529,9.36751,93.0114,11.4725,2.00567,0.229843,89.95,
1/7/2017,3.42184,hualqui,4.01369,7.4052,21.5417,3.7935,9.00018,92.9301,13.9225,2.20212,0.398172,87.175,
1/8/2017,2.29752,hualqui,2.49208,6.5034,15.9583,3.86447,6.36255,219.768,16.635,1.53194,0.247127,86.45,
1/9/2017,,hualqui,,,,,,248.192,16.5625,,1.11291,91.55,
1/10/2017,,hualqui,,,,,,120.052,10.6975,,0.082846,92.55,
1/11/2017,3.72804,hualqui,10.6383,6.64583,26.5833,2.52324,6.61279,72.4673,10.3275,1.61827,0.189691,92.025,
1/12/2017,4.35376,hualqui,4.35152,8.24188,23.015,3.73974,6.43109,110.787,13.345,1.88949,0.109462,91.025,
1/13/2017,4.02956,hualqui,5.83014,7.80305,30.125,3.7243,9.38116,132.649,14.94,1.79638,0.123705,90.55,
1/14/2017,4.65239,hualqui,7.33547,8.50612,34.7083,3.71273,8.35437,94.9742,12.875,2.10923,0.499438,92.625,
1/15/2017,3.82483,hualqui,8.87149,6.76917,46.2917,2.71296,9.78342,110.277,11.48,1.77432,0.182778,91.9,
1/16/2017,3.4394,hualqui,5.69275,6.55731,24.5283,2.93471,5.43821,107.975,12.1725,1.72074,0.0896337,88.05,
1/17/2017,4.22368,hualqui,7.77735,7.06003,33.125,2.71375,7.03488,85.6533,15.2175,1.45193,0.269599,90.875,
1/18/2017,5.21562,hualqui,10.9929,7.58669,43.6667,2.27409,13.7899,74.6964,10.4975,1.82924,0.0970759,85.6,
1/19/2017,4.5692,hualqui,9.32484,7.23322,31.0833,2.55829,9.66675,79.8887,12.2025,1.64328,0.283371,87.225,
1/20/2017,3.14005,hualqui,8.69052,6.26973,40.9167,2.9771,10.0215,76.8232,15.1975,1.44577,0.0994643,90.125,
1/21/2017,4.37286,hualqui,10.3369,6.72291,50.875,2.31495,12.9228,88.0472,15.5025,1.38931,0.16482,83.725,
1/22/2017,5.00306,hualqui,11.7418,7.58766,51.625,2.42268,18.355,102.023,13.3425,1.84275,0.130148,89.35,
1/23/2017,4.9549,hualqui,7.05794,7.60759,36.8333,2.60079,11.0147,79.1967,12.69,1.67809,0.46399,91.275,
1/24/2017,3.78592,hualqui,7.0844,6.51958,36.0833,2.68721,10.7673,121.656,14.5025,1.30335,0.0844334,89.45,
1/25/2017,4.36513,hualqui,7.49194,6.95803,39.7286,2.47302,15.836,129.6,15.2875,1.80582,0.106312,91.075,
1/26/2017,9.24527,hualqui,12.9095,12.6724,105.883,3.44722,55.6457,129.539,24.495,1.56742,0.749875,45.3,
1/27/2017,15.1073,hualqui,19.5211,16.6973,254.583,1.58995,105.049,240.379,17.5425,1.61317,1.09142,87.55,
1/28/2017,11.1447,hualqui,11.3791,15.4455,263.652,4.30085,126.711,91.0314,15.23,1.94829,0.0952471,92.6,
1/29/2017,6.8606,hualqui,18.2795,9.44063,120.229,2.45741,83.8538,81.335,14.83,1.83231,0.0996826,87.925,
1/30/2017,4.89717,hualqui,11.1604,7.13766,69.25,2.18119,36.7358,66.6385,14.24,1.48792,0.0968519,86.75,
1/31/2017,9.27371,hualqui,7.76788,11.8924,67.2682,2.6187,28.8558,88.2952,12.5175,1.56241,0.17758,85.65,
2/1/2017,10.2027,hualqui,10.5681,12.7871,58.7542,2.58443,27.3263,74.3925,10.94,2.21444,0.0949709,88.275,
2/2/2017,11.094,hualqui,5.53894,14.6272,43.4459,3.53325,17.5688,72.3615,10.6325,2.39618,0.312038,83.85,
2/3/2017,9.59836,hualqui,4.51553,12.3699,42.3583,2.77149,25.1204,208.781,13.45,1.5234,0.114322,78.74,
2/4/2017,8.7502,hualqui,5.35583,11.7903,22.6208,3.04013,9.51405,112.388,14.985,1.46263,0.098057,93.025,
2/5/2017,8.97531,hualqui,6.57775,11.9524,32.8333,2.97713,11.6633,89.3313,11.0825,1.71296,0.0962106,90.85,
2/6/2017,9.38644,hualqui,7.14539,12.0292,38.3333,2.64274,9.27942,97.7399,11.3475,2.09141,0.0939107,86.45,
2/7/2017,9.39929,hualqui,7.41013,12.007,37.0917,2.6077,15.0276,81.7068,11.93,2.33879,0.0971646,85.7,
2/8/2017,9.40622,hualqui,6.50609,11.651,38.7619,2.24482,10.9549,109.602,11.375,1.66618,0.0614666,80.9351,
2/9/2017,11.6265,hualqui,6.42186,14.6389,47.75,3.01242,10.0258,96.7554,10.7425,1.57285,0.0906782,89.55,
2/10/2017,12.6801,hualqui,8.13213,16.0888,48.625,3.40875,12.3097,86.769,10.095,2.19409,0.098478,90.225,
2/11/2017,12.4172,hualqui,7.89716,16.1085,49.7792,3.69128,12.4722,90.575,10.6025,1.76658,0.166637,86.725,
2/12/2017,12.0241,hualqui,7.61999,15.4176,46.6667,3.39351,10.4976,81.8809,13.08,1.71374,0.345079,88.425,
2/13/2017,11.6229,hualqui,11.9677,14.2545,47,2.63158,12.5252,75.6429,12.735,1.67392,0.248072,89.775,
2/14/2017,10.7092,hualqui,9.34274,13.306,45.9167,2.59687,13.9361,208.733,13.8725,1.44683,0.123649,89.05,
2/15/2017,9.4032,hualqui,10.1977,11.6551,34.4167,2.25191,15.6405,133.618,13.645,1.69723,0.21002,89.05,
2/16/2017,7.73535,hualqui,5.19262,11.7527,18.2083,4.01733,8.17856,138.664,16.6675,1.3231,0.359308,83.775,
2/17/2017,7.80578,hualqui,7.03517,12.0157,16.4187,4.20992,6.1667,121.48,10.1575,1.43049,0.106383,94.15,
2/18/2017,7.59885,hualqui,7.02933,11.8488,21.1625,4.25001,8.46365,79.6589,13.005,1.38216,0.0993204,87.125,
2/19/2017,7.74321,hualqui,3.88236,14.3344,20.2842,6.59118,6.34864,95.7953,11.0525,1.74808,0.0980002,93,
2/20/2017,7.14188,hualqui,4.09949,12.7682,23.6917,5.62637,6.38677,64.3948,14.2,1.54322,0.0983793,92.225,
2/21/2017,13.4616,hualqui,3.93866,19.7633,30.3182,6.30166,5.0313,112.439,16.79,1.53381,0.101191,91.8,
2/22/2017,18.5801,hualqui,3.99017,25.9279,34.5001,7.3477,8.26224,101.756,17.645,1.62389,0.131861,89.5,
2/23/2017,19.5466,hualqui,6.87736,26.1432,32.75,6.59669,8.45284,94.6562,17.295,1.67606,0.0969379,89.925,
2/24/2017,21.773,hualqui,9.21663,26.731,35,4.95798,8.73688,83.5533,17.365,1.94667,0.0863335,90.9,
2/25/2017,21.5271,hualqui,13.1047,25.4432,36.4583,3.91615,11.2495,125.219,15.72,1.87004,0.0666188,90.625,
2/26/2017,21.2542,hualqui,9.4679,25.0286,23.0834,3.77449,9.97758,238.023,15.5175,1.75368,0.262137,89.75,
2/27/2017,19.0636,hualqui,5.65697,22.2381,23.219,3.17451,5.65863,221.391,16.78,1.58398,1.07996,86.825,
2/28/2017,10.5427,hualqui,4.27174,12.4396,23.9667,1.90072,,180.551,16.38,1.38953,0.058417,88.95,
3/1/2017,8.08269,hualqui,5.77938,9.92986,15.2334,1.84717,,90.1067,16.8725,1.45516,0.0968035,93.6,
3/2/2017,8.06116,hualqui,7.19536,11.0831,26.5334,3.0219,10.0003,71.3341,13.985,1.52427,0.101032,87.3,
3/3/2017,9.38562,hualqui,6.28749,13.3709,24.0625,3.98529,10.5484,96.8698,10.805,1.71362,0.0867137,90.4,
3/4/2017,9.12497,hualqui,5.93072,12.9559,30.561,3.83097,8.58591,79.7476,9.02251,1.77901,0.098591,91.225,
3/5/2017,8.85516,hualqui,6.23342,11.3004,31.9833,2.44529,11.1899,91.2235,8.43001,1.67247,0.0809704,89.45,
3/6/2017,9.87141,hualqui,7.43407,12.5768,34.5833,2.7054,10.5174,87.0071,10.2625,1.81402,0.0974385,91.3,
3/7/2017,11.8116,hualqui,7.2847,14.0102,39.8,2.23883,13.8775,81.976,9.1125,1.35547,0.0978725,90.35,
3/8/2017,14.6309,hualqui,5.14098,17.5517,13.4435,2.9208,,88.9209,15.1075,1.35042,0.0926468,83.5,
3/9/2017,14.5364,hualqui,6.86745,17.9695,14.7829,3.43309,6.15474,150.622,13.005,1.37969,0.0938131,93.1,
3/10/2017,15.8848,hualqui,5.64868,20.32,18.8826,4.45882,8.39056,65.4954,7.76625,1.63397,0.0956291,93.275,
3/11/2017,17.3459,hualqui,6.77606,21.5703,21.7478,4.22436,11.1613,102.129,9.42,1.3858,0.153607,92.6,
3/12/2017,17.863,hualqui,7.98484,21.3373,20.3,3.47428,,119.247,7.768,1.38041,0.082484,92.525,
3/13/2017,21.6484,hualqui,6.84855,27.2802,28.4417,5.63176,13.1869,69.4823,9.705,2.40603,0.123499,87.45,
3/14/2017,20.21,hualqui,7.90385,26.3766,32.2083,6.16667,12.5614,119.634,14.3875,1.99446,0.154087,90.475,
3/15/2017,19.3997,hualqui,8.97318,24.3099,36.9083,4.91025,13.9124,110.538,11.835,1.65654,0.0962447,92.275,
3/16/2017,18.3436,hualqui,10.4886,21.4193,46.0909,3.07578,20.911,61.2392,8.395,1.96495,0.116742,88.675,
3/17/2017,16.6298,hualqui,10.69,19.8013,48.0292,3.17153,24.6454,66.0406,10.5925,1.36299,0.182829,85.425,
3/18/2017,17.278,hualqui,5.22099,21.8858,34.9583,4.60776,16.4694,133.221,11.0775,1.71278,0.0490459,91.6,
3/19/2017,14.3457,hualqui,7.35714,17.9041,35.1667,3.55845,13.7507,70.2523,11.9925,1.11163,0.095174,91.85,
3/20/2017,15.9971,hualqui,6.96662,19.9274,46.125,3.93032,12.8966,73.7775,9.09,1.35639,0.0980648,91.25,
3/21/2017,18.2004,hualqui,7.23911,22.6691,46.6667,4.47247,16.4639,77.2485,8.97501,1.82824,0.232784,91.45,
3/22/2017,18.0874,hualqui,7.2417,23.7983,47.4083,5.71091,18.0167,89.9894,11.5025,1.05368,0.0931115,91.425,
3/23/2017,19.6324,hualqui,9.65112,22.8833,33.1958,3.25084,19.4979,192.264,14.1125,1.05924,0.0895323,87.875,
3/24/2017,15.7002,hualqui,12.463,16.8015,24.0625,1.10024,10.4798,191.925,14.35,1.00062,0.0947874,86.95,
3/25/2017,14.1134,hualqui,8.20047,16.3985,36.125,2.2851,14.8247,75.8069,15.585,1,0.0776175,87.1,
3/26/2017,13.1689,hualqui,6.94224,15.6826,29.0583,2.51368,13.8307,100.905,12.39,1,0.149814,90.675,
3/27/2017,14.1759,hualqui,6.84534,18.2885,18.1667,4.11266,9.222,127.456,13.4775,,0.0911245,93.8,
3/28/2017,11.8234,hualqui,4.98564,18.5402,25.2357,6.7168,14.9552,80.5333,8.2795,1.80288,0.0982244,92.475,
3/29/2017,10.2119,hualqui,2.76176,16.5591,28.1238,6.34612,15.1849,98.1569,9.41251,1.06861,0.106058,93.2,
3/30/2017,9.14478,hualqui,4.28934,14.4371,19.1917,5.29233,11.1904,68.8226,11.96,1.81175,0.132046,93.575,
3/31/2017,9.34929,hualqui,5.74944,16.4586,32.8208,7.10938,17.9874,86.6128,8.045,1.31328,0.0543706,93.25,
4/1/2017,8.53145,hualqui,4.58403,14.6629,33.4375,6.13146,20.067,37.7374,8.144,1.00414,0.134141,92.6,
4/2/2017,6.71226,hualqui,4.68247,10.3873,31.0917,3.67501,17.9604,53.6068,8.24525,1,0.192528,93.35,
4/3/2017,8.15404,hualqui,4.51667,10.8231,18.595,2.6691,9.75522,46.13,7.88525,1.42025,0.169702,93.475,
4/4/2017,8.16528,hualqui,5.86166,11.9938,31.1653,3.82848,14.9754,15.2596,11.8625,1.17589,0.0956067,87.925,
4/5/2017,10.9899,hualqui,5.80527,14.684,21.8125,3.69402,13.0795,40.7274,9.8575,1.60085,0.146617,93,
4/6/2017,9.85147,hualqui,5.9922,15.0218,23.0895,5.24483,16.669,92.8717,9.8125,1.05128,0.227484,92.65,
4/7/2017,10.5917,hualqui,8.41577,14.1802,21.1313,3.58852,13.2408,312.589,11.815,1.05003,0.0641577,93.55,
4/8/2017,9.44695,hualqui,9.46684,11.5069,15.8191,2.05993,8.69626,107.817,10.2625,1.00185,0.311625,93.425,
4/9/2017,8.71428,hualqui,7.67269,12.2435,25.3125,3.52925,20.2684,29.7132,6.84975,1.02611,0.130853,93.35,
4/10/2017,8.94115,hualqui,8.03127,14.2695,19.4158,5.32836,12.3111,57.6508,7.00725,1,0.424013,93.125,
4/11/2017,7.39556,hualqui,8.15985,13.8522,22.2083,6.4567,19.0426,43.8412,11.82,1,0.136307,92.7,
4/12/2017,7.55053,hualqui,12.04,12.0282,33.0709,4.47762,21.6364,0,10.8075,1,0.1,92.9,
4/13/2017,7.55908,hualqui,7.35694,12.2221,36.2584,4.663,23.1775,0,7.91325,1,0.1,93.55,
4/14/2017,8.98685,hualqui,7.34985,14.8304,41.375,5.84353,27.1301,0,9.39,,0.1,93.275,
4/15/2017,8.78008,hualqui,7.9605,13.0076,34.1792,4.2275,22.4125,0,7.25875,1.18264,0.1,93.25,
4/16/2017,8.43034,hualqui,8.89922,11.369,27.6917,2.93863,19.6038,308.094,12.285,1.03103,0.475834,93.25,
4/17/2017,9.08733,hualqui,7.13928,13.4982,37.0708,4.41093,22.3774,27.0414,11.265,1.21248,0.22466,92.8,
4/18/2017,9.17798,hualqui,5.82082,13.7407,31.2458,4.56269,20.5808,78.5981,11.005,1.05802,0.495684,93.025,
4/19/2017,7.14697,hualqui,4.86336,9.27841,20.2875,2.13144,13.379,268.314,15.2625,1,0.115613,87.525,
4/20/2017,7.48965,hualqui,7.80913,9.02734,13.4217,1.5417,12.4767,303.353,14.22,1,0.519201,93.875,
4/21/2017,7.03374,hualqui,6.76385,9.65324,27.8408,2.62298,18.9249,0,13.7225,1.01088,0.1,93.05,
4/22/2017,6.2645,hualqui,4.73386,10.3527,31.5125,4.09206,20.9635,17.346,10.4025,1.01786,0.0650349,93.35,
4/23/2017,6.51274,hualqui,5.33794,9.1275,29.3542,2.61475,22.8133,31.4158,6.14475,1.00023,0.240293,93.45,
4/24/2017,7.16174,hualqui,3.63018,10.6856,38.2083,3.52381,27.8233,43.5083,5.81025,1,0.204727,92.5,
4/25/2017,7.49807,hualqui,4.88531,12.0181,39.4864,4.51999,31.4283,35.0144,6.09175,1.29831,0.353592,93.7,
4/26/2017,6.23641,hualqui,5.99548,10.3601,46.8818,4.15086,34.91,30.9213,3.0885,1.04116,0.340865,92.825,
4/27/2017,7.21151,hualqui,4.06205,12.0283,32.6625,4.8203,21.054,17.0073,7.216,1.03746,0.2552,93.4,
4/28/2017,7.06615,hualqui,4.0967,12.7922,35.9833,5.72607,24.5044,35.2694,7.14725,1.13317,0.33937,93.6,
4/29/2017,8.20781,hualqui,4.53316,14.3885,41.3654,6.18332,25.7523,12.724,8.01076,1.39896,0.293947,93.375,
4/30/2017,7.84406,hualqui,4.59675,13.2588,41.7833,5.41469,27.8926,25.0169,7.77275,1.31736,0.259252,93.325,
5/1/2017,7.5,hualqui,6,9.51367,23,2.01805,15,353.668,11.7625,1,0.302784,92.35,
5/2/2017,6.74,hualqui,7,9.35129,20,2.60673,18,91.6527,14.2125,1.01,0.181579,79.39,
5/3/2017,6.81,hualqui,3,10.5926,27,3.78617,16,47.4024,12.155,1.13,0.0359016,93.65,
5/4/2017,7.04,hualqui,4,12.8632,38,5.82224,26,17.9693,7.16675,1.15,0.31705,93.675,
5/5/2017,8.41,hualqui,4,11.6089,26,3.20223,15,18.8426,9.2025,1.01,0.292529,94,
5/6/2017,12.56,hualqui,4,14.4816,14,1.9249,,133.931,13.74,1,0.105744,92.95,
5/7/2017,12.31,hualqui,6,14.6414,26,2.33628,20,345.172,12.55,1,2.37872,90.6,
5/8/2017,11.59,hualqui,2,15.575,22,3.98903,14,38.0024,8.86,1,0.259481,93.975,
5/9/2017,12.58,hualqui,2,18.2546,36,5.67683,27,18.8009,7.0055,1,0.182687,93.725,
5/10/2017,10.59,hualqui,3,15.6447,42,5.05137,32,81.8066,8.425,1,0.216651,93.875,
5/11/2017,15.44,hualqui,2,19.3001,19,3.85641,13,42.6841,9.0175,1,0.234093,94.225,
5/12/2017,12.62,hualqui,10,14.8158,24,2.19239,,1.93549,14.71,1.01,1.84764,75.3225,
5/13/2017,16.92,hualqui,8,20.7555,18,3.83185,11,30.8802,10.175,1.01,0.23544,93.225,
5/14/2017,18.93,hualqui,14,21.8945,27,2.96569,19,309.624,14.0475,1.25,1.10562,93.125,
5/15/2017,17.11,hualqui,5,20.7729,26,3.6665,19,21.5761,6.10425,1.17,0.353017,93.775,
5/16/2017,14.58,hualqui,8,19.6564,20,5.18616,15,21.1633,5.624,1.01,0.208868,93.525,
5/17/2017,12.03,hualqui,10,15.1362,33,3.10294,24,339.96,11.4325,1,0.820212,86.675,
5/18/2017,11.77,hualqui,4,16.7084,36,4.94198,28,17.51,7.52975,1.06,0.32535,93.55,
5/19/2017,11.15,hualqui,4,17.0046,45,5.85197,36,18.1428,3.489,1.11,0.291128,93.175,
5/20/2017,11.95,hualqui,5,17.6893,54,5.7376,44,11.3997,2.017,1.01,0.294367,93.225,
5/21/2017,11.3,hualqui,5,15.7887,43,4.49322,37,29.9901,8.02299,1,0.272,92.45,
5/22/2017,10.1,hualqui,5,14.3066,34,4.20718,26,321.796,5.80975,1.04,0.145928,93.475,
5/23/2017,7.98,hualqui,4,11.3246,34,3.34454,28,357.29,3.0825,1,0.53955,93.3,
5/24/2017,7.52,hualqui,4,11.8202,41,4.29613,32,14.7353,0.3,1,0.269225,92.8,
5/25/2017,7.44,hualqui,4,14.9758,65,7.55594,51,20.4167,-1.33425,,0.377857,92.425,
5/26/2017,9.56,hualqui,5,18.7998,72,9.2394,61,17.6489,-0.91875,1.03,0.637201,92.425,
5/27/2017,11.32,hualqui,5,18.5781,78,7.26096,56,50.919,0.284,1.07,0.387282,92.725,
5/28/2017,13.09,hualqui,3,17.9774,58,4.88412,47,48.8513,1.8975,1.02,0.201178,93.125,
5/29/2017,14.23,hualqui,3,20.1472,63,5.91773,49,30.4032,3.49425,1.03,0.27745,93.375,
5/30/2017,13.65,hualqui,2,15.9293,31,2.27648,26,60.1166,3.92,1,0.258691,93.575,
5/31/2017,15.55,hualqui,3,20.1548,58,4.60604,44,79.7432,5.33475,1,0.940539,92.825,
6/1/2017,10.97,hualqui,5,19.0976,61,8.19969,50,118.534,9.57001,1.04,0.140666,93.275,
6/2/2017,7.32,hualqui,3,11.5924,56,4.26959,48,62.2489,3.4245,1,0.468615,93.6752,
6/3/2017,4.57,hualqui,7,5.3736,29,0.801175,19,269.758,8.9575,1,0.215623,93.775,
6/4/2017,3.58,hualqui,6,5.87367,34,2.29569,25,25.451,6.158,1,0.271509,93.475,
6/5/2017,3.31,hualqui,3,7.29136,39,3.98536,32,59.3034,3.066,1,0.400663,93.475,
6/6/2017,5.85,hualqui,5,11.8659,44,6.04892,30,49.0534,1.9005,,0.426996,93.2,
6/7/2017,5.39,hualqui,12,6.34186,24,0.956549,15,26.1831,10.2525,1.08,0.578146,92.15,
6/8/2017,5.28,hualqui,4,9.81888,40,4.53879,29,40.9276,2.181,1.05,0.202187,92.55,
6/9/2017,5.09,hualqui,6,7.90493,35,2.81023,23,112.132,7.61875,1.07,0.210442,92.6,
6/10/2017,4.92,hualqui,8,6.34414,24,1.42728,12,174.443,10.02,1.15,0.143534,92.175,
6/11/2017,5.13,hualqui,8,8.96486,58,3.83848,51,68.0737,5.13575,1.02,0.168258,92.875,
6/12/2017,4.83,hualqui,6,8.84525,59,4.01439,50,47.5796,0.5165,1.06,0.238796,92.3,
6/13/2017,4.68,hualqui,4,9.92378,59,5.2397,49,46.9468,2.03025,1.07,0.378751,92.7,
6/14/2017,6.81,hualqui,3,11.8804,66,5.6045,56,61.8492,3.60725,1.04,0.354938,93.125,
6/15/2017,4.77,hualqui,13,4.87424,17,1.09168,12,18.7182,10.76,1.01,1.0039,92.4,
6/16/2017,3.73,hualqui,,3.82685,11,1.02428,,336.155,14.2,,1.02069,91.675,
6/17/2017,5.68,hualqui,10,7.00471,35,2.22037,,342.617,5.43125,1.12,0.236849,86.7,
6/18/2017,3.31,hualqui,8,4.98477,31,2.64868,29,94.844,2.41725,1.02,0.348636,93.175,
6/19/2017,3.61,hualqui,4,8.31871,48,5.37188,39,79.8348,-1.48425,1.03,0.184144,92.325,
6/20/2017,5.27,hualqui,3,8.63774,46,4.0714,39,84.7721,2.00025,1.08,0.186273,93,
6/21/2017,3.88,hualqui,12,4.51102,28,1.5699,20,52.2412,6.41675,1.02,0.12661,93.425,
6/22/2017,4.45,hualqui,15,4.46983,26,1.0463,19,330.018,11.1875,1.09,1.20088,93.125,
6/23/2017,3.62,hualqui,5,6.69368,38,3.76432,25,69.4926,7.81775,1.05,0.169682,93.775,
6/24/2017,4.68,hualqui,7,7.0813,43,3.14875,32,54.9254,7.7215,1.01,0.323047,93.65,
6/25/2017,2.2,hualqui,15,1.96416,12,1.00265,,64.7054,10.99,1.01,0.694067,89.7,
6/26/2017,3.46,hualqui,12,3.30415,18,1.00226,,60.4486,12.855,1.02,0.857481,93.125,
6/27/2017,4.72,hualqui,5,7.46125,38,3.43981,25,288.54,12.1325,1.02,0.0533887,93.9,
6/28/2017,5.64,hualqui,6,6.53672,23,1.78327,15,87.6125,8.5,1.53,0.453286,94.125,
6/29/2017,7.06,hualqui,7,8.13651,35,1.88934,24,51.6456,9.6875,1.16,0.229701,88.25,
6/30/2017,3.65,hualqui,7,6.17751,29,3.32879,21,16.372,11.765,1.02,0.673253,93.3,
7/1/2017,5.55,hualqui,5,13.7111,51,8.71255,34,41.5581,8.31,1,0.26206,94.2,
7/2/2017,5.47,hualqui,7,7.79145,36,3.09444,27,14.6922,9.30501,1,0.303639,94.075,
7/3/2017,4.94,hualqui,13,4.68346,22,1.00047,14,10.8374,13.05,,0.915155,80.3975,
7/4/2017,6.77,hualqui,9,8.87051,43,3.01907,33,175.873,9.155,1.02,0.120111,93.675,
7/5/2017,3.96,hualqui,6,4.01727,34,1.19439,24,49.3809,6.36125,1.03,0.359904,93.875,
7/6/2017,3.49,hualqui,2,6.02505,38,3.26632,29,107.38,8.5975,1,0.116088,91.075,
7/7/2017,3.73,hualqui,4,6.2798,47,3.36949,34,102.821,7.59825,1.02,0.277436,93.925,
7/8/2017,4.62,hualqui,6,5.43144,32,1.69404,24,86.3734,8.06799,1.04,0.410228,93.925,
7/9/2017,2.49,hualqui,11,3.68003,41,2.28203,39,288.193,10.8025,1.02,0.872469,92.375,
7/10/2017,3.74,hualqui,5,5.84946,84,2.81043,72,51.3647,0.228,1.09,0.375334,92.65,
7/11/2017,4.54,hualqui,4,8.58769,67,4.76569,56,56.6163,-1.80125,1.07,0.329061,91.775,
7/12/2017,4.07,hualqui,8,5.32603,43,2.07128,33,54.3059,-1.3605,1.04,0.435697,92.15,
7/13/2017,3.8,hualqui,18,3.51645,19,1.00019,10,319.786,10.21,1.02,0.339392,93.3,
7/14/2017,1.83,hualqui,19,2.85318,21,1.01113,10,331.644,8.60001,1.12,0.450744,89.625,
7/15/2017,2.38,hualqui,13,4.22665,29,1.8485,25,293.624,4.26525,1.2,0.301936,92.05,
7/16/2017,2.54,hualqui,8,4.33685,41,1.7937,30,63.1282,0.67,1.07,0.4159,92.475,
7/17/2017,3.04,hualqui,8,6.37206,56,3.32747,44,75.8916,-2.1295,1.09,0.276499,91.525,
7/18/2017,3.49,hualqui,6,7.9764,67,4.4857,55,49.9214,0.525,1.15,0.284707,92.6,
7/19/2017,4.75,hualqui,6,10.0621,75,5.31419,63,105.943,-0.3795,1.31,0.282478,92.45,
7/20/2017,5.23,hualqui,6,12.0966,79,6.86539,63,37.1101,5.24275,1.42,0.345212,93.4,
7/21/2017,5.86,hualqui,5,9.01367,46,3.15127,33,31.2233,7.26275,1.11,0.275873,93.725,
7/22/2017,4.33,hualqui,10,5.44638,24,1.12009,15,79.8379,9.3925,1.15,0.219541,93.725,
7/23/2017,3.03,hualqui,9,5.09887,42,2.06763,34,223.394,9.46249,1.13,0.558499,93.075,
7/24/2017,3.18,hualqui,6,6.62418,56,3.4477,45,49.2225,1.478,1.17,0.427189,93.05,
7/25/2017,5.08,hualqui,7,9.84721,79,4.76974,69,26.2851,3.84675,1.58,0.223462,93.575,
7/26/2017,4.59,hualqui,6,10.2675,78,5.68232,56,32.138,2.38475,1.27,0.329463,93.15,
7/27/2017,6.16,hualqui,7,8.78902,52,2.633,39,56.7,2.038,1.23,0.503322,93.075,
7/28/2017,4.33,hualqui,12,6.75207,48,2.42105,37,281.885,11.0025,1.22,0.257073,92.575,
7/29/2017,4.51,hualqui,8,8.46165,63,3.95682,53,57.7155,0.713,1.55,0.256031,92.625,
7/30/2017,3.16,hualqui,8,5.93549,51,2.77763,43,48.1284,-1.055,1.59,0.554059,92.225,
