FECHA (YYMMDD),mp10,station,mp2.5,dirviento,tamb,so2,velviento,hrel,no2,o3,nox,no,co
4/15/2020,30,supersite-escuela e10,5,118.74,,0.38,1.31658,0,16.99,11,13.3848,38.5483,0.39
4/16/2020,36,supersite-escuela e10,6,125.952,,1.09,0.367977,0,24.03,7,25.6929,73.9956,0.41
4/17/2020,45,supersite-escuela e10,54,160.376,,4.87,0.544305,,10.55,12,15.0407,43.3172,0.58
4/18/2020,39,supersite-escuela e10,11,265.237,,0.16,0.769439,,0,12,0.187339,0.539536,0.29
4/19/2020,37,supersite-escuela e10,10,226.412,,0.18,0.134312,,0.13,16,0.0614358,0.176936,0.31
4/20/2020,40,supersite-escuela e10,9,141.97,,0.78,0.458328,,2.85,12,2.60714,7.50855,0.32
4/21/2020,39,supersite-escuela e10,9,86.4532,,0.38,0.732839,,3.6,10,6.32622,18.2195,0.33
4/22/2020,31,supersite-escuela e10,7,82.2268,,0.77,0.885161,,3.18,9,7.15334,20.6016,0.32
4/23/2020,32,supersite-escuela e10,10,251.164,,1.21,0.124346,,4.61,8,8.6198,24.825,0.32
4/24/2020,30,supersite-escuela e10,10,242.638,,6.59,0.167687,,10.33,15,9.95032,28.657,0.62
4/25/2020,29,supersite-escuela e10,8,102.887,,2.57,1.0976,,15.65,10,16.9281,48.7531,0.38
4/26/2020,3,supersite-escuela e10,1,184.251,,0.1,0.336115,,0.4,1,0.179096,0.515796,0.04
4/27/2020,0,supersite-escuela e10,0,0,,0,0,,0,0,0,0,0
4/28/2020,,supersite-escuela e10,,0,,,0,,,,,,
5/3/2020,,supersite-escuela e10,,0,,,0,0,,,,,
5/4/2020,0,supersite-escuela e10,0,0,,,0,0,,,,,
5/5/2020,0,supersite-escuela e10,0,0,,,0,0,,,,,
5/6/2020,,supersite-escuela e10,,0,,,0,0,,,,,
5/7/2020,,supersite-escuela e10,,294.03,,,1.7126,,,,,,
5/8/2020,38,supersite-escuela e10,14,105.518,,10.81,0.266121,0,6.28,11,10.2177,29.4269,0.84
5/9/2020,,supersite-escuela e10,,83.0675,,6.68,0.51214,0,,,,,
5/10/2020,,supersite-escuela e10,,238.374,,6.14,0.417644,0,,,,,
5/11/2020,,supersite-escuela e10,,277.989,,5.75,0.418729,0,,,,,
5/12/2020,,supersite-escuela e10,,268.494,,5.96,2.62917,0,,,,,
5/13/2020,85,supersite-escuela e10,54,194.362,,6.89,2.72281,0,12.08,13,10.2775,29.5992,0.31
5/14/2020,35,supersite-escuela e10,11,258.771,,6.43,0.906975,0,11.93,15,7.64739,22.0245,0.28
5/15/2020,35,supersite-escuela e10,12,235.409,,14.82,0.453038,,12.06,19,10.0305,28.8877,0.69
5/16/2020,30,supersite-escuela e10,10,273.48,,5.87,0.737595,,5.92,16,4.10717,11.8286,0.35
5/17/2020,26,supersite-escuela e10,6,243.481,,5.95,0.306458,,4.65,16,3.92079,11.2919,0.35
5/18/2020,27,supersite-escuela e10,7,225.975,,6.57,0.54826,0,13.07,11,10.0143,28.8413,0.35
5/19/2020,29,supersite-escuela e10,9,123.545,,6.17,1.48614,0,9.73,14,6.97916,20.1,0.33
5/20/2020,33,supersite-escuela e10,11,109.449,,6.24,1.04227,0,7.44,14,6.97707,20.094,0.34
5/21/2020,24,supersite-escuela e10,6,76.6909,,5.85,1.02767,0,5.7,15,4.48867,12.9274,0.33
5/22/2020,73,supersite-escuela e10,49,200.627,,11.04,0.997477,,19.54,15,18.7713,54.0613,0.63
5/23/2020,33,supersite-escuela e10,9,176.937,,6.16,1.01822,,5.8,18,3.86394,11.1282,0.34
5/24/2020,32,supersite-escuela e10,7,260.452,,6.4,0.809502,,6.38,18,4.07834,11.7456,0.35
5/25/2020,27,supersite-escuela e10,6,282.782,,6.25,0.860943,,4.23,16,3.3716,9.71021,0.34
5/26/2020,24,supersite-escuela e10,4,210.256,,6.41,1.03366,,5.92,13,5.32983,15.3499,0.35
5/27/2020,24,supersite-escuela e10,4,83.4213,,6.92,1.75206,0,9.13,11,7.50257,21.6074,0.34
5/28/2020,26,supersite-escuela e10,5,210.171,,6.98,0.546148,0,10.85,10,9.22874,26.5788,0.36
5/29/2020,28,supersite-escuela e10,2,219.947,,10.23,0.57072,0,9.08,12,12.0651,34.7476,0.86
5/30/2020,24,supersite-escuela e10,2,72.1499,,6.3,0.732768,0,15.44,9,13.9224,40.0966,0.41
5/31/2020,25,supersite-escuela e10,3,89.964,,6.8,0.775677,0,9.61,9,10.0158,28.8454,0.4
6/1/2020,32,supersite-escuela e10,4,234.307,,6.2,0.821438,0,7.5,10,7.01553,20.2047,0.39
6/2/2020,27,supersite-escuela e10,6,242.905,,6.31,1.35316,0,9.95,10,7.31281,21.0609,0.38
6/3/2020,22,supersite-escuela e10,3,174.516,,6.77,0.669015,,7.84,14,4.79842,13.8195,0.36
6/4/2020,22,supersite-escuela e10,2,77.2344,,6.88,3.11331,,8.16,18,4.75853,13.7045,0.36
6/5/2020,24,supersite-escuela e10,3,225.347,,6.81,5.01433,,2,24,1.62881,4.69098,0.36
6/6/2020,24,supersite-escuela e10,3,225.347,,6.81,5.01433,0,2,24,1.62881,4.69098,0.36
6/7/2020,24,supersite-escuela e10,3,225.347,,6.81,5.01433,0,2,24,1.62881,4.69098,0.36
6/8/2020,24,supersite-escuela e10,3,225.347,,6.81,5.01433,0,2,24,1.62881,4.69098,0.36
6/9/2020,,supersite-escuela e10,3,225.347,,6.81,5.01433,0,2,24,1.62881,4.69098,0.36
6/10/2020,,supersite-escuela e10,3,225.347,,6.81,5.01433,0,2,24,1.62881,4.69098,0.36
6/11/2020,,supersite-escuela e10,3,225.347,,6.81,5.01433,0,2,24,1.62881,4.69098,0.36
6/12/2020,,supersite-escuela e10,3,225.347,,6.81,5.01433,0,2,24,1.62881,4.69098,0.36
6/13/2020,,supersite-escuela e10,3,225.347,,6.81,5.01433,0,2,24,1.62881,4.69098,0.36
6/14/2020,,supersite-escuela e10,3,225.347,,6.81,5.01433,,2,24,1.62881,4.69098,0.36
6/15/2020,,supersite-escuela e10,3,225.347,,6.81,5.01433,,2,24,1.62881,4.69098,0.36
6/16/2020,0,supersite-escuela e10,0,0,,0,0,,0,0,0,0,0
6/17/2020,0,supersite-escuela e10,0,0,,0,0,,0,0,0,0,0
6/18/2020,,supersite-escuela e10,,0,,,0,,,,,,
6/24/2020,,supersite-escuela e10,,0,,,0,0,,,,,
6/25/2020,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
6/26/2020,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
6/29/2020,,supersite-escuela e10,,0,,,0,0,,,,,
6/30/2020,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
7/1/2020,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
7/2/2020,,supersite-escuela e10,,0,,,0,0,,,,,
8/4/2020,,supersite-escuela e10,,0,,,0,0,,,,,
8/5/2020,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
8/6/2020,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
8/7/2020,,supersite-escuela e10,,0,,,0,0,,,,,
8/14/2020,,supersite-escuela e10,,242.12,,,3.35514,,,,,,
8/15/2020,27,supersite-escuela e10,11,228.849,,0.29,1.24758,,23.02,28,9.78569,28.1828,0.41
8/16/2020,29,supersite-escuela e10,13,198.499,,0.22,0.63062,,22.03,27,8.99203,25.8971,0.41
8/17/2020,26,supersite-escuela e10,10,186.389,,4.19,0.399415,,16.28,31,7.71751,22.2264,0.75
8/18/2020,26,supersite-escuela e10,8,278.812,,0.37,1.00224,,26.39,30,9.2309,26.585,0.39
8/19/2020,29,supersite-escuela e10,9,209.465,,0.27,2.04493,,23.56,33,7.71776,22.2271,0.41
8/20/2020,30,supersite-escuela e10,11,71.0704,,0.37,1.85221,,19.91,31,7.04181,20.2804,0.43
8/21/2020,35,supersite-escuela e10,14,233.616,,1.32,0.346722,,29.85,25,13.7717,39.6625,0.45
8/22/2020,33,supersite-escuela e10,15,264.064,,0.76,0.72718,,27.93,27,11.1543,32.1245,0.47
8/23/2020,28,supersite-escuela e10,11,273.733,,0.39,0.792585,,19.49,28,7.14531,20.5785,0.45
8/24/2020,34,supersite-escuela e10,11,209.974,,0.53,0.616142,,35.68,19,16.0638,46.2639,0.48
8/25/2020,37,supersite-escuela e10,16,332.956,,0,1.02247,,32.25,20,19.163,55.1896,0.45
8/26/2020,37,supersite-escuela e10,16,332.956,,0,1.02247,,32.25,20,19.163,55.1896,0.45
8/27/2020,32,supersite-escuela e10,14,332.956,,,1.02247,,28.22,17,16.7676,48.2909,0.4
8/28/2020,0,supersite-escuela e10,0,0,,,0,,0,0,0,0,0
8/29/2020,0,supersite-escuela e10,0,0,,,0,,0,0,0,0,0
8/30/2020,,supersite-escuela e10,,0,,,0,,,,,,
9/11/2020,,supersite-escuela e10,,0,,,0,0,,,,,
9/12/2020,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
9/13/2020,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
9/16/2020,,supersite-escuela e10,,258.919,,,2.93592,,,,,,
9/17/2020,29,supersite-escuela e10,16,257.724,,3.88,1.48231,,19.45,24,8.83194,25.436,0.47
9/18/2020,26,supersite-escuela e10,16,307.197,,1.5,1.19502,,9.05,24,4.14404,11.9348,0.49
9/19/2020,21,supersite-escuela e10,11,213.76,,2.81,1.33438,,8.75,21,4.58013,13.1908,0.47
9/20/2020,25,supersite-escuela e10,15,220.931,,3.68,0.860006,,15.01,19,7.3603,21.1977,0.47
9/21/2020,27,supersite-escuela e10,15,277.682,,8.12,1.2103,,26.3,17,16.3835,47.1845,0.54
9/22/2020,26,supersite-escuela e10,13,274.089,,6.57,1.33294,,30.17,16,15.2999,44.0636,0.47
9/23/2020,23,supersite-escuela e10,12,284.768,,3.42,0.853784,,12.3,23,5.54043,15.9564,0.47
9/24/2020,21,supersite-escuela e10,12,267.55,,3.97,0.981774,,15.95,20,6.94038,19.9883,0.48
9/25/2020,23,supersite-escuela e10,12,276.364,,7.66,0.76723,,6.96,26,5.02578,14.4742,0.82
9/26/2020,23,supersite-escuela e10,11,262.019,,2.74,1.40297,,9.8,22,4.17699,12.0297,0.46
9/27/2020,36,supersite-escuela e10,14,229.665,,4.06,1.0144,,14.2,20,6.2532,18.0092,0.45
9/28/2020,18,supersite-escuela e10,9,283.396,,5.86,0.709925,,16.61,14,13.0242,37.5097,0.71
9/29/2020,28,supersite-escuela e10,13,279.091,,1.81,1.02889,,13.71,17,7.55134,21.7479,0.46
9/30/2020,28,supersite-escuela e10,12,243.825,,1.85,0.677052,,14.84,20,8.58789,24.7332,0.48
10/1/2020,34,supersite-escuela e10,13,218.346,,3.26,0.821386,,24.71,15,12.0793,34.7885,0.45
10/2/2020,24,supersite-escuela e10,11,242.94,,2.97,0.280471,,10.64,21,5.20919,15.0025,0.43
10/3/2020,33,supersite-escuela e10,12,263.646,,3.53,0.697518,,14.73,19,7.72092,22.2362,0.43
10/4/2020,31,supersite-escuela e10,12,254.389,,4.19,2.31368,,12.76,18,7.35452,21.181,0.42
10/5/2020,37,supersite-escuela e10,14,244.749,,5.75,1.41215,,19.14,17,11.0331,31.7752,0.41
10/6/2020,28,supersite-escuela e10,11,293.198,,3.45,0.815462,,13.29,18,6.37983,18.3739,0.41
10/7/2020,26,supersite-escuela e10,11,228.845,,3.25,0.547239,,18.72,16,13.3616,38.4813,0.49
10/8/2020,29,supersite-escuela e10,14,272.169,,3.35,0.728313,,14.69,17,10.1218,29.1507,0.44
10/9/2020,27,supersite-escuela e10,13,248.027,,9.04,0.606864,,8.68,22,9.31201,26.8186,1.13
10/10/2020,27,supersite-escuela e10,12,147.289,,3.56,0.514296,,11.19,17,6.84623,19.7171,0.45
10/11/2020,29,supersite-escuela e10,11,271.686,,4.23,0.583227,,14.09,15,10.5239,30.309,0.45
10/12/2020,33,supersite-escuela e10,11,110.227,,11.04,0.491784,,16.97,17,19.2104,55.3259,0.99
10/13/2020,20,supersite-escuela e10,8,272.791,,9.46,0.784758,,8.12,8,13.5646,39.0662,0.28
10/14/2020,0,supersite-escuela e10,0,0,,0,0,,0,0,0,0,0
10/15/2020,0,supersite-escuela e10,0,0,,0,0,,0,0,0,0,0
10/16/2020,,supersite-escuela e10,,0,,,0,,,,,,
10/19/2020,,supersite-escuela e10,,240.968,,,1.8986,,,,,,
10/20/2020,21,supersite-escuela e10,9,260.404,,8.17,1.29539,,11.6,21,5.22139,15.0376,0.43
10/21/2020,29,supersite-escuela e10,11,230.358,,12.74,0.336384,,9.06,22,6.7833,19.5359,0.75
10/22/2020,35,supersite-escuela e10,12,248.635,,3.75,1.19288,,13.31,16,6.90472,19.8856,0.12
10/23/2020,26,supersite-escuela e10,10,268.998,,4.85,0.784583,,14.32,16,7.7376,22.2843,0.17
10/24/2020,18,supersite-escuela e10,7,230.267,,4.81,0.810947,,19.23,16,7.90864,22.7769,0.17
10/25/2020,34,supersite-escuela e10,8,232.152,,4.57,0.569564,,19.34,15,7.16676,20.6403,0.17
10/26/2020,22,supersite-escuela e10,7,199.809,,5.5,0.684011,0,21.79,14,14.0844,40.563,0.19
10/27/2020,15,supersite-escuela e10,7,258.372,,2.86,0.764422,0,11.85,17,7.06807,20.356,0.2
10/28/2020,24,supersite-escuela e10,10,259.374,,3.23,1.07596,0,18.42,15,10.4018,29.9573,0.18
10/29/2020,18,supersite-escuela e10,8,274.285,,4.05,0.796288,0,16.17,12,8.27414,23.8295,0.14
10/30/2020,33,supersite-escuela e10,11,67.6924,,10.26,0.440475,,17.98,14,17.7241,51.0455,0.77
10/31/2020,,supersite-escuela e10,,223.006,,,0.308023,0,,,,,
11/1/2020,29,supersite-escuela e10,14,281.367,,4.44,1.03192,0,8.49,15,5.43375,15.6492,0.21
11/2/2020,28,supersite-escuela e10,13,236.901,,4.61,0.590516,0,9.7,14,6.30769,18.1661,0.22
11/3/2020,67,supersite-escuela e10,52,256.565,,4.68,1.47538,0,11.89,14,7.57674,21.821,0.14
11/4/2020,30,supersite-escuela e10,12,234.95,,4.04,0.828795,0,11.74,15,6.52365,18.7881,0.12
11/5/2020,,supersite-escuela e10,,102.998,,3.92,0.87063,0,,,,,
11/6/2020,,supersite-escuela e10,,271.7,,8.81,0.591798,0,,,,,
11/7/2020,,supersite-escuela e10,,,,4.45,,,,,,,
11/8/2020,,supersite-escuela e10,,,,2.38,,,,,,,
11/9/2020,,supersite-escuela e10,,,,1.65,,,,,,,
11/10/2020,,supersite-escuela e10,,242.251,,2.08,3.24129,0,,,,,
11/11/2020,1,supersite-escuela e10,1,296.06,,0,1.1368,0,0.8,1,0.776607,2.23663,0.02
11/12/2020,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
11/13/2020,,supersite-escuela e10,,0,,,0,0,,,,,
11/20/2020,,supersite-escuela e10,,1.01205,,,2.5514,,,,,,
11/21/2020,30,supersite-escuela e10,12,0.751047,,14.01,0.473002,,17.33,14,3.87225,11.1521,0.64
11/22/2020,,supersite-escuela e10,,1.10285,,,0.941985,0,,,,,
11/23/2020,26,supersite-escuela e10,10,0.947629,,10.38,0.614366,0,10.13,15,2.55836,7.36808,0.62
11/24/2020,24,supersite-escuela e10,10,1.03345,,9.51,0.770388,0,8.7,17,3.55413,10.2359,0.62
11/25/2020,22,supersite-escuela e10,10,0.75492,,9.38,0.700681,,5.86,18,2.73332,7.87196,0.61
11/26/2020,21,supersite-escuela e10,9,0.873072,,8.93,0.218024,,1.95,18,3.32444,9.5744,0.61
11/27/2020,,supersite-escuela e10,9,0.651054,,13.94,0.278967,,4.14,23,3.24532,9.34653,1.84
11/28/2020,21,supersite-escuela e10,9,0.878799,,10.59,0.426548,0,7.79,12,7.84045,22.5805,0.64
11/29/2020,,supersite-escuela e10,,1.08669,,9.36,0.729204,0,,,,,
11/30/2020,,supersite-escuela e10,,,,10.96,,,,,,,
12/1/2020,,supersite-escuela e10,,1.09883,,10.67,0.903282,0,,,,,
12/2/2020,24,supersite-escuela e10,10,1.11351,,9.9,1.03946,0,4.36,14,4.29849,12.3797,0.63
12/3/2020,27,supersite-escuela e10,13,0.814605,,12.23,0.75288,0,9.32,12,3.14156,9.0477,0.63
12/4/2020,31,supersite-escuela e10,11,1.07838,,13.28,0.859878,0,13.22,16,1.93299,5.56702,2.14
12/5/2020,,supersite-escuela e10,,0.804192,,10.19,0.465951,0,,,,,
12/6/2020,,supersite-escuela e10,,1.04914,,9.92,1.49214,0,,,,,
12/7/2020,25,supersite-escuela e10,12,0.945557,,10.75,0.983643,0,8.62,13,4.07167,11.7264,0.56
12/8/2020,21,supersite-escuela e10,10,0.878322,,10.2,0.56385,0,6.33,15,7.17128,20.6533,0.55
12/9/2020,,supersite-escuela e10,,,,10.04,,,,,,,
12/10/2020,,supersite-escuela e10,,,,10.16,,,,,,,
12/11/2020,,supersite-escuela e10,,1.13207,,16.12,3.9213,0,,,,,
12/12/2020,,supersite-escuela e10,,,,9.06,,,,,,,
12/13/2020,,supersite-escuela e10,,,,9.27,,,,,,,
12/15/2020,,supersite-escuela e10,,,,15.8,,,,,,,
12/16/2020,,supersite-escuela e10,,,,10.54,,,,,,,
12/17/2020,,supersite-escuela e10,,,,10.55,,,,,,,
12/18/2020,,supersite-escuela e10,,,,17.74,,,,,,,
12/19/2020,,supersite-escuela e10,,,,12.8,,,,,,,
12/20/2020,,supersite-escuela e10,,,,11.79,,,,,,,
12/21/2020,,supersite-escuela e10,,,,16.61,,,,,,,
12/22/2020,,supersite-escuela e10,,,,12.13,,,,,,,
12/23/2020,,supersite-escuela e10,,,,12.23,,,,,,,
12/24/2020,,supersite-escuela e10,,,,11.88,,,,,,,
12/25/2020,,supersite-escuela e10,,,,12.46,,,,,,,
12/26/2020,,supersite-escuela e10,,,,12.3,,,,,,,
12/27/2020,,supersite-escuela e10,,129.317,,11.89,0.453622,0,,,,,
12/28/2020,,supersite-escuela e10,,,,12.7,,,,,,,
12/29/2020,,supersite-escuela e10,,240.968,,12.44,0.917193,0,,,,,
12/30/2020,19,supersite-escuela e10,8,84.9319,,14.18,0.711224,0,1.39,7,19.5689,56.3584,0.56
12/31/2020,21,supersite-escuela e10,10,224.328,,18.67,0.402293,0,2.29,15,16.2682,46.8524,1.62
1/1/2021,64,supersite-escuela e10,45,272.674,,13.1,0.256808,0,1.17,6,8.24748,23.7527,0.63
1/2/2021,32,supersite-escuela e10,12,218.893,,15.61,0.347845,0,1.41,6,15.2362,43.8802,0.6
1/3/2021,30,supersite-escuela e10,10,299.049,,12.81,1.28444,,1.75,8,7.13276,20.5424,0.59
1/4/2021,32,supersite-escuela e10,12,193.999,,14.09,0.682501,,3.65,7,14.8213,42.6854,0.63
1/5/2021,37,supersite-escuela e10,12,172.88,,13.26,0.70398,,1.42,8,7.73138,22.2664,0.64
1/6/2021,40,supersite-escuela e10,13,180.071,,14.8,0.674998,,0.22,6,17.3965,50.102,0.62
1/7/2021,39,supersite-escuela e10,12,230.782,,13.32,0.648122,,0.69,8,13.0862,37.6882,0.64
1/8/2021,40,supersite-escuela e10,13,171.218,,19.7,0.531172,,2.92,11,16.2062,46.6738,1
1/9/2021,30,supersite-escuela e10,12,135.213,,13.19,0.857807,,9.38,7,2.71538,7.82031,0.66
1/10/2021,42,supersite-escuela e10,14,246.533,,12.62,0.988424,,7.63,8,2.28668,6.58564,0.67
1/11/2021,46,supersite-escuela e10,16,219.292,,12.31,0.513923,,9.88,13,3.32667,9.5808,0.66
1/12/2021,46,supersite-escuela e10,16,226.576,,12.96,0.693816,,9.81,9,2.83712,8.1709,0.67
1/13/2021,54,supersite-escuela e10,18,90.5265,,13.4,0.0672821,,9.59,12,2.57292,7.41,0.69
1/14/2021,29,supersite-escuela e10,10,253.223,,13.45,3.92653,,3.72,20,2.57292,7.41,0.67
1/15/2021,16,supersite-escuela e10,5,253.223,,7.29,3.92653,,2.02,11,1.39367,3.12,0.36
1/16/2021,0,supersite-escuela e10,0,0,,0,0,,0,0,0,0,0
1/17/2021,0,supersite-escuela e10,0,0,,0,0,,0,0,0,0,0
1/18/2021,,supersite-escuela e10,,0,,,0,,,,,,
2/5/2021,,supersite-escuela e10,,0,,,0,0,,,,,
2/6/2021,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
2/7/2021,,supersite-escuela e10,,0,,,0,0,,,,,
2/8/2021,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
2/9/2021,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
2/10/2021,,supersite-escuela e10,,0,,,0,0,,,,,
2/24/2021,,supersite-escuela e10,,0,,,0,0,,,,,
2/25/2021,8,supersite-escuela e10,1,0,,0.36,0,0,2.22,2,1.202,3.46176,0.13
2/26/2021,37,supersite-escuela e10,9,166.148,,2.98,0.0633909,0,11.83,8,9.69434,27.9198,0.64
2/27/2021,43,supersite-escuela e10,12,190.948,,2.98,0.268439,0,12.76,7,6.66844,19.2051,0.64
2/28/2021,31,supersite-escuela e10,9,224.743,,3.29,0.49019,,10.06,6,5.67149,16.3339,0.63
3/1/2021,34,supersite-escuela e10,10,113.376,,4.14,0.149567,,11.74,7,19.6862,56.6962,0.69
3/2/2021,44,supersite-escuela e10,10,76.7643,,3.44,0.549419,,12.63,6,21.8938,63.0542,0.78
3/3/2021,33,supersite-escuela e10,9,220.833,,2.48,0.295093,,9.32,6,19.8632,57.206,0.78
3/4/2021,47,supersite-escuela e10,12,191.823,,4.52,0.451431,,14.03,6,24.7082,71.1597,0.81
3/5/2021,36,supersite-escuela e10,10,142.966,,7.44,0.331423,,9.2,8,53.2234,153.283,1.23
3/6/2021,31,supersite-escuela e10,8,223.257,,5.25,0.689623,,9.16,6,17.1654,49.4365,0.7
3/7/2021,28,supersite-escuela e10,7,213.923,,3.17,0.325764,,8.79,8,6.2835,18.0965,0.71
3/8/2021,26,supersite-escuela e10,7,174.995,,3.07,0.585203,,11.45,8,8.48668,24.4416,0.7
3/9/2021,24,supersite-escuela e10,7,204.384,,7.51,0.390496,,16.6,5,22.7144,65.4176,0.53
3/10/2021,0,supersite-escuela e10,0,0,,0,0,,0,0,0,0,0
3/11/2021,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
3/12/2021,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
3/13/2021,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
3/15/2021,,supersite-escuela e10,,0,,,0,0,,,,,
3/16/2021,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
3/17/2021,0,supersite-escuela e10,0,0,,0,0,0,0,0,0,0,0
3/18/2021,27,supersite-escuela e10,8,0,,6.88,0,0,18.65,7,,,1.62
3/19/2021,33,supersite-escuela e10,8,161.156,,7.26,0.382245,,5.07,6,18.4362,53.0963,0.67
3/20/2021,33,supersite-escuela e10,8,160.334,,7.11,0.936907,,7.32,8,23.7194,68.3119,0.67
3/21/2021,39,supersite-escuela e10,9,221.973,,8.07,0.274068,,9.41,7,13.214,38.0561,0.73
3/22/2021,37,supersite-escuela e10,8,128.693,,6.42,0.755386,0,7.27,8,12.5247,36.0711,0.68
3/23/2021,34,supersite-escuela e10,8,211.658,,4.09,0.175922,0,4.99,9,5.56783,16.0353,0.69
3/24/2021,31,supersite-escuela e10,9,242.746,,4.23,0.225442,0,5.09,9,11.4333,32.928,0.69
3/25/2021,41,supersite-escuela e10,12,176.569,,9.22,0.490896,0,13.45,7,22.8483,65.8031,0.71
3/26/2021,41,supersite-escuela e10,13,202.875,,8.69,0.290873,0,11.12,12,11.6436,33.5334,1.14
3/27/2021,41,supersite-escuela e10,14,209.051,,8.5,0.278886,0,12.73,8,3.8228,11.0096,0.7
3/28/2021,35,supersite-escuela e10,12,279.163,,5.33,0.40458,0,4.32,10,3.79956,10.9427,0.68
3/29/2021,44,supersite-escuela e10,13,271.077,,4.17,0.56861,,7.01,9,2.47063,7.11541,0.71
3/30/2021,64,supersite-escuela e10,20,236.896,,8.34,0.163086,,12.49,8,19.5887,56.4153,0.73
3/31/2021,58,supersite-escuela e10,18,268.941,,7.63,0.266602,,10.24,8,5.36803,15.4599,0.72
4/1/2021,72,supersite-escuela e10,22,312.789,,10.74,0.504642,,8.12,11,9.81123,28.2563,1.22
4/2/2021,49,supersite-escuela e10,17,223.298,,5.78,0.222024,,7.2,9,5.82956,16.7891,0.74
4/3/2021,37,supersite-escuela e10,13,139.533,,5.87,0.533089,,7.56,11,14.5943,42.0319,0.75
4/4/2021,37,supersite-escuela e10,14,128.925,,7.63,0.114827,,10.55,8,3.62479,10.4394,0.76
4/5/2021,41,supersite-escuela e10,13,114.921,,14.17,1.00692,,15.49,6,3.41215,9.82698,0.8
4/6/2021,42,supersite-escuela e10,12,143.515,,9.91,0.233415,,13.09,6,20.3758,58.6823,0.81
4/7/2021,31,supersite-escuela e10,10,276.632,,4.32,0.616038,,3.47,10,7.03139,20.2504,0.77
4/8/2021,32,supersite-escuela e10,11,213.317,,3.98,0.512893,,5.05,10,2.84991,8.20775,0.76
4/9/2021,28,supersite-escuela e10,9,98.0138,,6.03,0.97801,,5.84,15,3.79111,10.9184,0.92
4/10/2021,25,supersite-escuela e10,9,121.65,,3.26,0.145084,,4,15,3.26272,9.39662,0.7
4/11/2021,29,supersite-escuela e10,10,235.807,,3.82,0.765946,,5.06,15,1.78754,5.14813,0.7
4/12/2021,74,supersite-escuela e10,53,107.161,,8.97,0.937823,,20.43,9,12.1544,35.0048,0.72
4/13/2021,34,supersite-escuela e10,58,95.5017,,5.9,0.734951,,20.61,11,9.13687,26.3142,0.72
4/14/2021,32,supersite-escuela e10,18,243.836,,4.46,0.137642,,13.34,13,4.52944,13.0448,0.73
4/15/2021,31,supersite-escuela e10,18,80.7001,,4.43,0.966119,,13.89,13,7.1527,20.5998,0.74
4/16/2021,33,supersite-escuela e10,16,91.6794,,5.11,0.465626,,7.74,18,4.62025,13.3063,1.11
4/17/2021,32,supersite-escuela e10,17,79.2249,,3.97,1.18732,0,9.52,9,12.989,37.4084,0.75
4/18/2021,31,supersite-escuela e10,16,79.395,,2.54,1.9775,0,7,11,6.79884,19.5807,0.74
4/19/2021,25,supersite-escuela e10,15,163.405,,0.31,0.740276,0,5.39,12,4.35881,12.5534,0.74
4/20/2021,29,supersite-escuela e10,13,134.051,,1.06,0.563951,,7.8,10,11.9625,34.452,0.74
4/21/2021,63,supersite-escuela e10,22,104.167,,2.86,0.683387,,13.62,8,13.5462,39.0131,0.76
4/22/2021,41,supersite-escuela e10,15,89.6956,,4.37,0.241371,,14.42,9,8.216,23.6621,0.74
4/23/2021,40,supersite-escuela e10,15,275.794,,7.21,0.324568,,14.38,13,9.47797,27.2966,1.08
4/24/2021,30,supersite-escuela e10,10,151.588,,2.78,0.523015,,10.51,11,4.42777,12.752,0.75
4/25/2021,62,supersite-escuela e10,8,113.784,,3.79,0.464889,,11.63,12,6.67281,19.2177,0.76
4/26/2021,20,supersite-escuela e10,10,83.4045,,5.17,1.4181,,16.09,10,27.7745,79.9906,0.75
4/27/2021,25,supersite-escuela e10,11,114.197,,3.43,0.691271,,15.58,9,11.4374,32.9397,0.76
4/28/2021,30,supersite-escuela e10,13,107.82,,7.65,0.893438,0,12.97,9,18.325,52.7761,0.77
4/29/2021,26,supersite-escuela e10,11,114.133,,1.9,1.00666,0,7.52,12,11.4805,33.0638,0.76
4/30/2021,30,supersite-escuela e10,13,102.278,,11.46,0.764947,0,13.46,13,20.1046,57.9012,1.07
5/1/2021,29,supersite-escuela e10,13,92.7039,,3.65,0.555505,0,13.13,11,7.59324,21.8685,0.82
5/2/2021,26,supersite-escuela e10,11,139.264,,7.02,0.315451,,18.84,9,21.4107,61.663,0.81
